mE,M_phi
4876,958717.0761107306
4877,958815.3452772761
4878,958913.6043586585
4879,959011.853357978
4880,959110.0922783327
4881,959208.3211228193
4882,959306.5398945332
4883,959404.7485965681
4884,959502.9472320158
4885,959601.1358039667
4886,959699.3143155096
4887,959797.4827697319
4888,959895.6411697194
4889,959993.7895185561
4890,960091.9278193243
4891,960190.0560751052
4892,960288.1742889783
4893,960386.2824640211
4894,960484.3806033101
4895,960582.4687099195
4896,960680.5467869231
4897,960778.6148373917
4898,960876.6728643959
4899,960974.7208710037
4900,961072.758860282
4901,961170.786835296
4902,961268.8047991095
4903,961366.8127547845
4904,961464.8107053818
4905,961562.7986539603
4906,961660.7766035774
4907,961758.7445572888
4908,961856.7025181492
4909,961954.6504892113
4910,962052.5884735264
4911,962150.5164741438
4912,962248.434494112
4913,962346.3425364774
4914,962444.2406042849
4915,962542.1287005784
4916,962640.0068283994
4917,962737.8749907885
4918,962835.7331907845
4919,962933.5814314244
4920,963031.4197157446
4921,963129.2480467785
4922,963227.0664275594
4923,963324.8748611179
4924,963422.6733504842
4925,963520.4618986858
4926,963618.2405087495
4927,963716.0091837002
4928,963813.7679265611
4929,963911.5167403544
4930,964009.2556281004
4931,964106.9845928178
4932,964204.7036375242
4933,964302.4127652352
4934,964400.111978965
4935,964497.8012817263
4936,964595.4806765305
4937,964693.1501663871
4938,964790.8097543042
4939,964888.4594432886
4940,964986.0992363453
4941,965083.7291364779
4942,965181.3491466885
4943,965278.9592699776
4944,965376.5595093442
4945,965474.1498677857
4946,965571.7303482984
4947,965669.3009538768
4948,965766.8616875135
4949,965864.4125522003
4950,965961.9535509269
4951,966059.4846866818
4952,966157.005962452
4953,966254.5173812228
4954,966352.0189459783
4955,966449.5106597005
4956,966546.9925253709
4957,966644.4645459686
4958,966741.9267244715
4959,966839.379063856
4960,966936.8215670969
4961,967034.2542371677
4962,967131.6770770402
4963,967229.090089685
4964,967326.4932780709
4965,967423.8866451653
4966,967521.2701939339
4967,967618.6439273416
4968,967716.0078483509
4969,967813.3619599234
4970,967910.7062650191
4971,968008.0407665967
4972,968105.3654676124
4973,968202.6803710223
4974,968299.9854797804
4975,968397.280796839
4976,968494.5663251493
4977,968591.8420676606
4978,968689.1080273214
4979,968786.3642070778
4980,968883.6106098753
4981,968980.8472386573
4982,969078.074096366
4983,969175.2911859422
4984,969272.4985103249
4985,969369.6960724519
4986,969466.8838752597
4987,969564.0619216827
4988,969661.2302146544
4989,969758.3887571066
4990,969855.5375519698
4991,969952.6766021727
4992,970049.8059106428
4993,970146.9254803064
4994,970244.0353140875
4995,970341.1354149093
4996,970438.2257856936
4997,970535.3064293604
4998,970632.3773488282
4999,970729.4385470145
5000,970826.4900268348
5001,970923.5317912033
5002,971020.563843033
5003,971117.5861852353
5004,971214.5988207201
5005,971311.601752396
5006,971408.5949831695
5007,971505.5785159467
5008,971602.5523536315
5009,971699.5164991263
5010,971796.4709553329
5011,971893.4157251504
5012,971990.3508114778
5013,972087.2762172113
5014,972184.1919452467
5015,972281.097998478
5016,972377.9943797976
5017,972474.8810920966
5018,972571.7581382648
5019,972668.6255211903
5020,972765.48324376
5021,972862.331308859
5022,972959.1697193714
5023,973055.9984781796
5024,973152.8175881647
5025,973249.6270522062
5026,973346.4268731824
5027,973443.21705397
5028,973539.9975974442
5029,973636.768506479
5030,973733.5297839467
5031,973830.2814327186
5032,973927.0234556639
5033,974023.7558556512
5034,974120.4786355469
5035,974217.1917982165
5036,974313.895346524
5037,974410.5892833314
5038,974507.2736115
5039,974603.94833389
5040,974700.613453359
5041,974797.268972764
5042,974893.9148949601
5043,974990.5512228018
5044,975087.177959141
5045,975183.7951068295
5046,975280.4026687166
5047,975377.0006476509
5048,975473.589046479
5049,975570.1678680466
5050,975666.7371151977
5051,975763.296790775
5052,975859.8468976199
5053,975956.3874385719
5054,976052.9184164699
5055,976149.439834151
5056,976245.9516944503
5057,976342.4540002025
5058,976438.9467542402
5059,976535.4299593952
5060,976631.9036184973
5061,976728.3677343752
5062,976824.822309856
5063,976921.2673477659
5064,977017.7028509292
5065,977114.1288221687
5066,977210.5452643066
5067,977306.952180163
5068,977403.3495725564
5069,977499.7374443047
5070,977596.1157982241
5071,977692.4846371292
5072,977788.8439638332
5073,977885.1937811482
5074,977981.5340918849
5075,978077.864898852
5076,978174.1862048578
5077,978270.4980127085
5078,978366.8003252092
5079,978463.0931451633
5080,978559.3764753735
5081,978655.6503186403
5082,978751.9146777637
5083,978848.1695555415
5084,978944.4149547705
5085,979040.650878246
5086,979136.8773287621
5087,979233.0943091116
5088,979329.3018220857
5089,979425.4998704741
5090,979521.6884570654
5091,979617.8675846468
5092,979714.0372560043
5093,979810.1974739219
5094,979906.3482411832
5095,980002.4895605695
5096,980098.621434861
5097,980194.743866837
5098,980290.856859275
5099,980386.9604149512
5100,980483.0545366404
5101,980579.1392271161
5102,980675.2144891508
5103,980771.2803255148
5104,980867.336738978
5105,980963.3837323082
5106,981059.4213082722
5107,981155.4494696354
5108,981251.468219162
5109,981347.4775596143
5110,981443.4774937538
5111,981539.4680243403
5112,981635.4491541327
5113,981731.4208858883
5114,981827.3832223627
5115,981923.3361663106
5116,982019.2797204854
5117,982115.2138876388
5118,982211.1386705213
5119,982307.0540718823
5120,982402.9600944695
5121,982498.8567410294
5122,982594.7440143072
5123,982690.6219170467
5124,982786.4904519906
5125,982882.3496218796
5126,982978.1994294539
5127,983074.0398774521
5128,983169.8709686109
5129,983265.6927056662
5130,983361.5050913529
5131,983457.3081284038
5132,983553.1018195506
5133,983648.886167524
5134,983744.6611750532
5135,983840.4268448659
5136,983936.1831796885
5137,984031.9301822464
5138,984127.6678552633
5139,984223.3962014617
5140,984319.1152235629
5141,984414.8249242867
5142,984510.5253063517
5143,984606.216372475
5144,984701.8981253725
5145,984797.5705677592
5146,984893.2337023477
5147,984988.8875318504
5148,985084.5320589779
5149,985180.1672864393
5150,985275.7932169429
5151,985371.4098531952
5152,985467.0171979016
5153,985562.6152537661
5154,985658.2040234916
5155,985753.7835097793
5156,985849.3537153295
5157,985944.9146428411
5158,986040.4662950113
5159,986136.0086745366
5160,986231.5417841118
5161,986327.0656264304
5162,986422.580204185
5163,986518.0855200662
5164,986613.5815767639
5165,986709.0683769663
5166,986804.5459233607
5167,986900.0142186326
5168,986995.4732654669
5169,987090.9230665462
5170,987186.3636245528
5171,987281.7949421675
5172,987377.2170220689
5173,987472.6298669357
5174,987568.033479444
5175,987663.4278622695
5176,987758.8130180864
5177,987854.1889495673
5178,987949.5556593839
5179,988044.9131502063
5180,988140.2614247036
5181,988235.6004855434
5182,988330.9303353922
5183,988426.2509769148
5184,988521.5624127752
5185,988616.8646456361
5186,988712.1576781583
5187,988807.4415130019
5188,988902.7161528261
5189,988997.9816002876
5190,989093.2378580427
5191,989188.4849287465
5192,989283.7228150523
5193,989378.9515196125
5194,989474.1710450778
5195,989569.3813940984
5196,989664.5825693224
5197,989759.7745733974
5198,989854.9574089688
5199,989950.1310786812
5200,990045.2955851785
5201,990140.4509311024
5202,990235.5971190939
5203,990330.7341517924
5204,990425.862031836
5205,990520.9807618622
5206,990616.0903445063
5207,990711.1907824031
5208,990806.2820781858
5209,990901.364234486
5210,990996.4372539348
5211,991091.5011391613
5212,991186.5558927942
5213,991281.6015174597
5214,991376.638015784
5215,991471.665390391
5216,991566.6836439044
5217,991661.6927789456
5218,991756.6927981356
5219,991851.6837040933
5220,991946.665499437
5221,992041.6381867839
5222,992136.6017687492
5223,992231.5562479473
5224,992326.5016269914
5225,992421.4379084934
5226,992516.3650950637
5227,992611.2831893119
5228,992706.1921938458
5229,992801.0921112723
5230,992895.9829441973
5231,992990.864695225
5232,993085.7373669586
5233,993180.6009619997
5234,993275.4554829489
5235,993370.3009324063
5236,993465.1373129692
5237,993559.9646272347
5238,993654.782877799
5239,993749.5920672559
5240,993844.3921981989
5241,993939.18327322
5242,994033.9652949097
5243,994128.7382658574
5244,994223.5021886518
5245,994318.2570658796
5246,994413.0029001267
5247,994507.7396939773
5248,994602.4674500152
5249,994697.1861708222
5250,994791.8958589794
5251,994886.5965170662
5252,994981.2881476611
5253,995075.9707533411
5254,995170.6443366825
5255,995265.3089002597
5256,995359.9644466464
5257,995454.6109784148
5258,995549.248498136
5259,995643.8770083796
5260,995738.4965117143
5261,995833.1070107077
5262,995927.7085079259
5263,996022.3010059336
5264,996116.8845072947
5265,996211.459014572
5266,996306.0245303262
5267,996400.5810571178
5268,996495.1285975055
5269,996589.6671540472
5270,996684.1967292989
5271,996778.717325816
5272,996873.2289461528
5273,996967.7315928617
5274,997062.2252684947
5275,997156.7099756018
5276,997251.1857167322
5277,997345.6524944342
5278,997440.1103112542
5279,997534.559169738
5280,997628.9990724297
5281,997723.4300218726
5282,997817.8520206087
5283,997912.2650711786
5284,998006.6691761219
5285,998101.0643379769
5286,998195.4505592808
5287,998289.8278425693
5288,998384.1961903775
5289,998478.5556052389
5290,998572.9060896854
5291,998667.2476462484
5292,998761.5802774582
5293,998855.903985843
5294,998950.2187739304
5295,999044.5246442473
5296,999138.8215993182
5297,999233.1096416676
5298,999327.388773818
5299,999421.6589982909
5300,999515.9203176071
5301,999610.1727342856
5302,999704.4162508443
5303,999798.6508698001
5304,999892.8765936687
5305,999987.0934249648
5306,1000081.3013662014
5307,1000175.5004198906
5308,1000269.6905885434
5309,1000363.8718746696
5310,1000458.0442807775
5311,1000552.2078093748
5312,1000646.3624629676
5313,1000740.5082440608
5314,1000834.6451551584
5315,1000928.7731987626
5316,1001022.8923773755
5317,1001117.0026934973
5318,1001211.1041496267
5319,1001305.1967482622
5320,1001399.2804918999
5321,1001493.3553830362
5322,1001587.4214241648
5323,1001681.4786177797
5324,1001775.5269663725
5325,1001869.566472434
5326,1001963.5971384542
5327,1002057.6189669218
5328,1002151.6319603241
5329,1002245.6361211473
5330,1002339.6314518765
5331,1002433.6179549955
5332,1002527.5956329873
5333,1002621.5644883333
5334,1002715.5245235141
5335,1002809.4757410088
5336,1002903.4181432956
5337,1002997.3517328515
5338,1003091.2765121522
5339,1003185.1924836719
5340,1003279.0996498849
5341,1003372.9980132629
5342,1003466.8875762773
5343,1003560.7683413979
5344,1003654.6403110937
5345,1003748.5034878324
5346,1003842.3578740805
5347,1003936.2034723032
5348,1004030.0402849648
5349,1004123.8683145286
5350,1004217.6875634561
5351,1004311.4980342085
5352,1004405.2997292454
5353,1004499.0926510249
5354,1004592.8768020044
5355,1004686.6521846404
5356,1004780.4188013875
5357,1004874.1766547002
5358,1004967.9257470305
5359,1005061.6660808305
5360,1005155.3976585505
5361,1005249.1204826396
5362,1005342.8345555465
5363,1005436.5398797177
5364,1005530.2364575993
5365,1005623.924291636
5366,1005717.6033842714
5367,1005811.2737379479
5368,1005904.9353551071
5369,1005998.5882381888
5370,1006092.2323896323
5371,1006185.8678118755
5372,1006279.4945073551
5373,1006373.112478507
5374,1006466.7217277654
5375,1006560.3222575637
5376,1006653.9140703345
5377,1006747.4971685087
5378,1006841.0715545161
5379,1006934.6372307859
5380,1007028.1941997455
5381,1007121.7424638218
5382,1007215.2820254405
5383,1007308.8128870252
5384,1007402.3350509997
5385,1007495.8485197858
5386,1007589.3532958048
5387,1007682.8493814765
5388,1007776.3367792193
5389,1007869.8154914511
5390,1007963.2855205883
5391,1008056.7468690462
5392,1008150.1995392393
5393,1008243.6435335806
5394,1008337.0788544818
5395,1008430.5055043544
5396,1008523.9234856075
5397,1008617.3328006504
5398,1008710.7334518902
5399,1008804.1254417334
5400,1008897.5087725854
5401,1008990.8834468505
5402,1009084.2494669316
5403,1009177.6068352307
5404,1009270.9555541488
5405,1009364.2956260855
5406,1009457.6270534395
5407,1009550.9498386082
5408,1009644.2639839884
5409,1009737.5694919751
5410,1009830.8663649625
5411,1009924.154605344
5412,1010017.4342155113
5413,1010110.7051978554
5414,1010203.9675547661
5415,1010297.2212886321
5416,1010390.4664018409
5417,1010483.702896779
5418,1010576.9307758319
5419,1010670.1500413839
5420,1010763.3606958181
5421,1010856.5627415163
5422,1010949.7561808601
5423,1011042.941016229
5424,1011136.1172500015
5425,1011229.2848845561
5426,1011322.4439222686
5427,1011415.5943655148
5428,1011508.7362166694
5429,1011601.8694781052
5430,1011694.9941521948
5431,1011788.1102413092
5432,1011881.2177478184
5433,1011974.3166740915
5434,1012067.4070224961
5435,1012160.4887953992
5436,1012253.5619951662
5437,1012346.6266241624
5438,1012439.6826847503
5439,1012532.730179293
5440,1012625.7691101518
5441,1012718.7994796865
5442,1012811.8212902567
5443,1012904.8345442204
5444,1012997.8392439346
5445,1013090.835391755
5446,1013183.8229900367
5447,1013276.8020411333
5448,1013369.7725473975
5449,1013462.7345111808
5450,1013555.6879348339
5451,1013648.6328207063
5452,1013741.5691711461
5453,1013834.4969885008
5454,1013927.4162751165
5455,1014020.3270333381
5456,1014113.2292655101
5457,1014206.1229739754
5458,1014299.0081610756
5459,1014391.8848291518
5460,1014484.7529805435
5461,1014577.61261759
5462,1014670.4637426282
5463,1014763.306357995
5464,1014856.1404660259
5465,1014948.9660690553
5466,1015041.7831694164
5467,1015134.5917694416
5468,1015227.3918714621
5469,1015320.183477808
5470,1015412.9665908086
5471,1015505.7412127916
5472,1015598.5073460842
5473,1015691.2649930123
5474,1015784.0141559003
5475,1015876.7548370727
5476,1015969.4870388516
5477,1016062.2107635587
5478,1016154.9260135151
5479,1016247.6327910397
5480,1016340.3310984515
5481,1016433.0209380675
5482,1016525.7023122042
5483,1016618.375223177
5484,1016711.0396733
5485,1016803.6956648864
5486,1016896.3432002485
5487,1016988.9822816972
5488,1017081.6129115428
5489,1017174.2350920938
5490,1017266.8488256583
5491,1017359.4541145436
5492,1017452.0509610551
5493,1017544.6393674976
5494,1017637.219336175
5495,1017729.7908693899
5496,1017822.3539694437
5497,1017914.9086386374
5498,1018007.4548792703
5499,1018099.9926936409
5500,1018192.5220840467
5501,1018285.0430527839
5502,1018377.5556021482
5503,1018470.0597344338
5504,1018562.5554519338
5505,1018655.0427569406
5506,1018747.5216517453
5507,1018839.9921386383
5508,1018932.4542199083
5509,1019024.9078978437
5510,1019117.3531747314
5511,1019209.7900528575
5512,1019302.2185345066
5513,1019394.6386219632
5514,1019487.0503175098
5515,1019579.4536234284
5516,1019671.8485419997
5517,1019764.2350755037
5518,1019856.6132262187
5519,1019948.982996423
5520,1020041.344388393
5521,1020133.6974044044
5522,1020226.0420467318
5523,1020318.3783176487
5524,1020410.7062194279
5525,1020503.0257543407
5526,1020595.3369246579
5527,1020687.6397326487
5528,1020779.9341805818
5529,1020872.2202707243
5530,1020964.498005343
5531,1021056.767386703
5532,1021149.0284170689
5533,1021241.2810987039
5534,1021333.5254338703
5535,1021425.7614248293
5536,1021517.9890738413
5537,1021610.2083831658
5538,1021702.4193550603
5539,1021794.6219917828
5540,1021886.8162955893
5541,1021979.0022687346
5542,1022071.1799134733
5543,1022163.3492320583
5544,1022255.5102267417
5545,1022347.6628997748
5546,1022439.8072534074
5547,1022531.943289889
5548,1022624.0710114671
5549,1022716.1904203896
5550,1022808.3015189016
5551,1022900.4043092489
5552,1022992.498793675
5553,1023084.5849744229
5554,1023176.662853735
5555,1023268.7324338522
5556,1023360.7937170141
5557,1023452.8467054601
5558,1023544.8914014279
5559,1023636.9278071547
5560,1023728.9559248763
5561,1023820.9757568275
5562,1023912.9873052426
5563,1024004.9905723544
5564,1024096.9855603946
5565,1024188.9722715946
5566,1024280.9507081838
5567,1024372.9208723916
5568,1024464.8827664455
5569,1024556.8363925728
5570,1024648.7817529993
5571,1024740.71884995
5572,1024832.6476856485
5573,1024924.5682623183
5574,1025016.4805821808
5575,1025108.3846474574
5576,1025200.2804603676
5577,1025292.1680231306
5578,1025384.0473379643
5579,1025475.9184070857
5580,1025567.7812327109
5581,1025659.6358170547
5582,1025751.4821623311
5583,1025843.3202707531
5584,1025935.1501445328
5585,1026026.971785881
5586,1026118.785197008
5587,1026210.5903801225
5588,1026302.3873374329
5589,1026394.176071146
5590,1026485.9565834681
5591,1026577.7288766039
5592,1026669.4929527581
5593,1026761.2488141332
5594,1026852.9964629316
5595,1026944.7359013546
5596,1027036.4671316019
5597,1027128.1901558731
5598,1027219.9049763664
5599,1027311.6115952788
5600,1027403.3100148066
5601,1027495.000237145
5602,1027586.6822644884
5603,1027678.3560990301
5604,1027770.0217429624
5605,1027861.6791984765
5606,1027953.3284677629
5607,1028044.9695530108
5608,1028136.6024564089
5609,1028228.2271801444
5610,1028319.8437264038
5611,1028411.4520973729
5612,1028503.0522952358
5613,1028594.644322176
5614,1028686.2281803762
5615,1028777.8038720182
5616,1028869.3713992824
5617,1028960.9307643485
5618,1029052.4819693952
5619,1029144.0250166001
5620,1029235.55990814
5621,1029327.0866461908
5622,1029418.6052329272
5623,1029510.115670523
5624,1029601.6179611513
5625,1029693.1121069837
5626,1029784.5981101913
5627,1029876.0759729441
5628,1029967.5456974109
5629,1030059.00728576
5630,1030150.4607401586
5631,1030241.9060627724
5632,1030333.3432557669
5633,1030424.7723213062
5634,1030516.1932615536
5635,1030607.6060786713
5636,1030699.0107748205
5637,1030790.4073521618
5638,1030881.7958128547
5639,1030973.1761590572
5640,1031064.5483929272
5641,1031155.9125166212
5642,1031247.2685322945
5643,1031338.616442102
5644,1031429.9562481972
5645,1031521.2879527331
5646,1031612.6115578612
5647,1031703.9270657323
5648,1031795.2344784964
5649,1031886.5337983023
5650,1031977.8250272982
5651,1032069.1081676306
5652,1032160.3832214461
5653,1032251.6501908895
5654,1032342.9090781051
5655,1032434.159885236
5656,1032525.4026144245
5657,1032616.6372678119
5658,1032707.8638475387
5659,1032799.0823557442
5660,1032890.292794567
5661,1032981.4951661443
5662,1033072.6894726132
5663,1033163.8757161091
5664,1033255.0538987665
5665,1033346.2240227193
5666,1033437.3860901006
5667,1033528.540103042
5668,1033619.6860636746
5669,1033710.8239741281
5670,1033801.953836532
5671,1033893.0756530141
5672,1033984.1894257019
5673,1034075.295156721
5674,1034166.3928481975
5675,1034257.4825022555
5676,1034348.564121018
5677,1034439.6377066082
5678,1034530.703261147
5679,1034621.7607867556
5680,1034712.8102855536
5681,1034803.8517596595
5682,1034894.8852111913
5683,1034985.9106422659
5684,1035076.9280549991
5685,1035167.9374515064
5686,1035258.9388339013
5687,1035349.9322042976
5688,1035440.9175648071
5689,1035531.8949175414
5690,1035622.8642646106
5691,1035713.8256081245
5692,1035804.7789501917
5693,1035895.7242929193
5694,1035986.6616384144
5695,1036077.5909887829
5696,1036168.5123461295
5697,1036259.4257125579
5698,1036350.3310901711
5699,1036441.2284810715
5700,1036532.1178873603
5701,1036622.9993111372
5702,1036713.872754502
5703,1036804.7382195529
5704,1036895.5957083874
5705,1036986.4452231021
5706,1037077.2867657926
5707,1037168.1203385536
5708,1037258.9459434788
5709,1037349.7635826614
5710,1037440.573258193
5711,1037531.3749721649
5712,1037622.168726667
5713,1037712.9545237888
5714,1037803.7323656182
5715,1037894.5022542431
5716,1037985.2641917497
5717,1038076.0181802238
5718,1038166.7642217497
5719,1038257.5023184113
5720,1038348.2324722912
5721,1038438.9546854717
5722,1038529.6689600339
5723,1038620.3752980574
5724,1038711.0737016217
5725,1038801.7641728052
5726,1038892.4467136853
5727,1038983.1213263379
5728,1039073.788012839
5729,1039164.4467752634
5730,1039255.0976156847
5731,1039345.7405361758
5732,1039436.3755388084
5733,1039527.002625654
5734,1039617.6217987821
5735,1039708.2330602625
5736,1039798.8364121635
5737,1039889.4318565521
5738,1039980.0193954954
5739,1040070.5990310586
5740,1040161.1707653066
5741,1040251.7346003031
5742,1040342.2905381114
5743,1040432.8385807929
5744,1040523.3787304095
5745,1040613.9109890208
5746,1040704.4353586867
5747,1040794.9518414651
5748,1040885.460439414
5749,1040975.9611545898
5750,1041066.4539890484
5751,1041156.9389448445
5752,1041247.4160240325
5753,1041337.885228665
5754,1041428.3465607944
5755,1041518.800022472
5756,1041609.2456157482
5757,1041699.6833426724
5758,1041790.1132052937
5759,1041880.5352056592
5760,1041970.9493458163
5761,1042061.3556278105
5762,1042151.7540536872
5763,1042242.1446254904
5764,1042332.5273452636
5765,1042422.9022150491
5766,1042513.2692368885
5767,1042603.6284128223
5768,1042693.9797448904
5769,1042784.3232351316
5770,1042874.658885584
5771,1042964.9866982846
5772,1043055.3066752697
5773,1043145.6188185747
5774,1043235.9231302339
5775,1043326.2196122808
5776,1043416.5082667486
5777,1043506.7890956686
5778,1043597.062101072
5779,1043687.327284989
5780,1043777.5846494485
5781,1043867.834196479
5782,1043958.0759281076
5783,1044048.3098463614
5784,1044138.5359532658
5785,1044228.7542508455
5786,1044318.9647411245
5787,1044409.1674261261
5788,1044499.3623078722
5789,1044589.5493883841
5790,1044679.7286696825
5791,1044769.9001537869
5792,1044860.0638427157
5793,1044950.219738487
5794,1045040.3678431177
5795,1045130.5081586238
5796,1045220.640687021
5797,1045310.7654303227
5798,1045400.882390543
5799,1045490.9915696945
5800,1045581.0929697888
5801,1045671.186592837
5802,1045761.2724408488
5803,1045851.3505158334
5804,1045941.4208197993
5805,1046031.4833547535
5806,1046121.5381227031
5807,1046211.5851256533
5808,1046301.624365609
5809,1046391.6558445744
5810,1046481.6795645524
5811,1046571.6955275453
5812,1046661.7037355545
5813,1046751.7041905804
5814,1046841.6968946228
5815,1046931.6818496804
5816,1047021.659057751
5817,1047111.6285208318
5818,1047201.590240919
5819,1047291.5442200082
5820,1047381.4904600934
5821,1047471.4289631685
5822,1047561.3597312265
5823,1047651.282766259
5824,1047741.1980702572
5825,1047831.1056452113
5826,1047921.0054931107
5827,1048010.897615944
5828,1048100.7820156987
5829,1048190.6586943617
5830,1048280.5276539188
5831,1048370.3888963554
5832,1048460.2424236553
5833,1048550.0882378024
5834,1048639.9263407788
5835,1048729.7567345668
5836,1048819.5794211465
5837,1048909.3944024986
5838,1048999.201680602
5839,1049089.0012574347
5840,1049178.7931349745
5841,1049268.577315198
5842,1049358.353800081
5843,1049448.1225915982
5844,1049537.8836917237
5845,1049627.6371024312
5846,1049717.3828256924
5847,1049807.1208634793
5848,1049896.8512177626
5849,1049986.573890512
5850,1050076.2888836968
5851,1050165.9961992847
5852,1050255.6958392432
5853,1050345.387805539
5854,1050435.072100138
5855,1050524.7487250045
5856,1050614.4176821026
5857,1050704.0789733953
5858,1050793.7326008454
5859,1050883.378566414
5860,1050973.0168720619
5861,1051062.6475197487
5862,1051152.2705114335
5863,1051241.8858490747
5864,1051331.493534629
5865,1051421.093570053
5866,1051510.6859573026
5867,1051600.2706983325
5868,1051689.8477950965
5869,1051779.4172495478
5870,1051868.9790636387
5871,1051958.5332393209
5872,1052048.0797785444
5873,1052137.6186832597
5874,1052227.1499554154
5875,1052316.6735969596
5876,1052406.1896098398
5877,1052495.6979960024
5878,1052585.198757393
5879,1052674.6918959566
5880,1052764.1774136368
5881,1052853.6553123773
5882,1052943.12559412
5883,1053032.5882608069
5884,1053122.043314378
5885,1053211.490756774
5886,1053300.9305899332
5887,1053390.3628157943
5888,1053479.7874362946
5889,1053569.2044533703
5890,1053658.6138689579
5891,1053748.0156849916
5892,1053837.409903406
5893,1053926.7965261342
5894,1054016.1755551086
5895,1054105.546992261
5896,1054194.910839522
5897,1054284.2670988222
5898,1054373.6157720902
5899,1054462.9568612545
5900,1054552.2903682427
5901,1054641.616294982
5902,1054730.9346433976
5903,1054820.245415415
5904,1054909.5486129583
5905,1054998.844237951
5906,1055088.1322923163
5907,1055177.4127779757
5908,1055266.6856968498
5909,1055355.9510508594
5910,1055445.2088419236
5911,1055534.4590719615
5912,1055623.70174289
5913,1055712.936856627
5914,1055802.1644150882
5915,1055891.384420189
5916,1055980.5968738443
5917,1056069.8017779675
5918,1056158.9991344712
5919,1056248.1889452683
5920,1056337.3712122696
5921,1056426.5459373859
5922,1056515.7131225266
5923,1056604.872769601
5924,1056694.0248805168
5925,1056783.1694571816
5926,1056872.3065015017
5927,1056961.4360153829
5928,1057050.55800073
5929,1057139.6724594468
5930,1057228.779393437
5931,1057317.8788046031
5932,1057406.9706948465
5933,1057496.0550660682
5934,1057585.1319201682
5935,1057674.2012590456
5936,1057763.2630845993
5937,1057852.317398727
5938,1057941.3642033248
5939,1058030.4035002894
5940,1058119.435291516
5941,1058208.459578899
5942,1058297.476364332
5943,1058386.4856497082
5944,1058475.4874369192
5945,1058564.481727857
5946,1058653.468524411
5947,1058742.447828472
5948,1058831.4196419283
5949,1058920.3839666683
5950,1059009.3408045787
5951,1059098.2901575468
5952,1059187.232027458
5953,1059276.1664161973
5954,1059365.0933256487
5955,1059454.0127576957
5956,1059542.9247142207
5957,1059631.829197106
5958,1059720.7262082319
5959,1059809.6157494788
5960,1059898.4978227264
5961,1059987.3724298528
5962,1060076.2395727364
5963,1060165.099253254
5964,1060253.9514732817
5965,1060342.7962346955
5966,1060431.6335393693
5967,1060520.4633891776
5968,1060609.285785993
5969,1060698.1007316888
5970,1060786.9082281354
5971,1060875.7082772043
5972,1060964.5008807653
5973,1061053.2860406872
5974,1061142.0637588392
5975,1061230.834037088
5976,1061319.5968773013
5977,1061408.3522813448
5978,1061497.1002510837
5979,1061585.8407883826
5980,1061674.5738951054
5981,1061763.2995731148
5982,1061852.017824273
5983,1061940.7286504414
5984,1062029.432053481
5985,1062118.128035251
5986,1062206.816597611
5987,1062295.4977424191
5988,1062384.1714715327
5989,1062472.8377868086
5990,1062561.4966901029
5991,1062650.1481832706
5992,1062738.7922681663
5993,1062827.4289466436
5994,1062916.058220555
5995,1063004.6800917531
5996,1063093.294562089
5997,1063181.901633413
5998,1063270.5013075755
5999,1063359.0935864248
6000,1063447.6784718097
6001,1063536.2559655774
6002,1063624.8260695748
6003,1063713.3887856475
6004,1063801.9441156408
6005,1063890.4920613992
6006,1063979.032624766
6007,1064067.5658075847
6008,1064156.0916116969
6009,1064244.6100389438
6010,1064333.1210911663
6011,1064421.624770204
6012,1064510.1210778963
6013,1064598.6100160808
6014,1064687.0915865954
6015,1064775.5657912767
6016,1064864.032631961
6017,1064952.492110483
6018,1065040.9442286775
6019,1065129.388988378
6020,1065217.8263914178
6021,1065306.2564396285
6022,1065394.6791348418
6023,1065483.0944788884
6024,1065571.502473598
6025,1065659.9031208
6026,1065748.2964223223
6027,1065836.682379993
6028,1065925.0609956386
6029,1066013.4322710852
6030,1066101.7962081584
6031,1066190.1528086825
6032,1066278.5020744815
6033,1066366.8440073784
6034,1066455.1786091954
6035,1066543.5058817542
6036,1066631.8258268756
6037,1066720.1384463797
6038,1066808.4437420855
6039,1066896.7417158114
6040,1066985.032369376
6041,1067073.3157045958
6042,1067161.5917232868
6043,1067249.860427265
6044,1067338.121818345
6045,1067426.375898341
6046,1067514.6226690658
6047,1067602.8621323323
6048,1067691.0942899524
6049,1067779.319143737
6050,1067867.5366954962
6051,1067955.7469470396
6052,1068043.9499001761
6053,1068132.1455567137
6054,1068220.3339184595
6055,1068308.5149872203
6056,1068396.688764802
6057,1068484.8552530094
6058,1068573.0144536467
6059,1068661.1663685178
6060,1068749.3109994254
6061,1068837.4483481715
6062,1068925.5784165575
6063,1069013.701206384
6064,1069101.8167194505
6065,1069189.9249575567
6066,1069278.025922501
6067,1069366.11961608
6068,1069454.2060400918
6069,1069542.2851963318
6070,1069630.3570865958
6071,1069718.421712678
6072,1069806.479076373
6073,1069894.5291794734
6074,1069982.572023772
6075,1070070.6076110601
6076,1070158.6359431292
6077,1070246.657021769
6078,1070334.6708487696
6079,1070422.6774259193
6080,1070510.6767550064
6081,1070598.6688378179
6082,1070686.6536761406
6083,1070774.63127176
6084,1070862.6016264616
6085,1070950.5647420299
6086,1071038.5206202478
6087,1071126.469262899
6088,1071214.410671765
6089,1071302.3448486275
6090,1071390.2717952672
6091,1071478.191513464
