mE,M_phi
4779,936884.7370878282
4780,936982.7172731134
4781,937080.687198783
4782,937178.6468680545
4783,937276.596284144
4784,937374.5354502654
4785,937472.464369631
4786,937570.3830454523
4787,937668.2914809377
4788,937766.1896792952
4789,937864.0776437304
4790,937961.9553774473
4791,938059.8228836483
4792,938157.6801655345
4793,938255.5272263045
4794,938353.3640691561
4795,938451.1906972851
4796,938549.0071138855
4797,938646.8133221494
4798,938744.6093252682
4799,938842.3951264306
4800,938940.170728824
4801,939037.9361356344
4802,939135.6913500457
4803,939233.4363752404
4804,939331.1712143997
4805,939428.8958707023
4806,939526.6103473258
4807,939624.3146474463
4808,939722.0087742377
4809,939819.6927308725
4810,939917.3665205222
4811,940015.0301463553
4812,940112.6836115397
4813,940210.3269192415
4814,940307.9600726248
4815,940405.5830748526
4816,940503.1959290854
4817,940600.7986384829
4818,940698.3912062028
4819,940795.9736354013
4820,940893.545929233
4821,940991.1080908503
4822,941088.6601234049
4823,941186.2020300459
4824,941283.7338139217
4825,941381.2554781782
4826,941478.7670259603
4827,941576.268460411
4828,941673.7597846717
4829,941771.2410018821
4830,941868.7121151809
4831,941966.1731277038
4832,942063.6240425863
4833,942161.0648629615
4834,942258.4955919613
4835,942355.9162327154
4836,942453.3267883526
4837,942550.7272619994
4838,942648.1176567812
4839,942745.4979758216
4840,942842.8682222425
4841,942940.2283991642
4842,943037.5785097056
4843,943134.9185569839
4844,943232.2485441145
4845,943329.5684742113
4846,943426.8783503867
4847,943524.1781757516
4848,943621.4679534149
4849,943718.7476864839
4850,943816.0173780649
4851,943913.277031262
4852,944010.5266491781
4853,944107.766234914
4854,944204.9957915696
4855,944302.2153222424
4856,944399.4248300288
4857,944496.6243180241
4858,944593.8137893206
4859,944690.9932470105
4860,944788.1626941834
4861,944885.3221339276
4862,944982.4715693301
4863,945079.611003476
4864,945176.7404394489
4865,945273.8598803309
4866,945370.9693292022
4867,945468.068789142
4868,945565.1582632272
4869,945662.2377545338
4870,945759.3072661357
4871,945856.3668011056
4872,945953.4163625143
4873,946050.4559534313
4874,946147.4855769243
4875,946244.5052360597
4876,946341.5149339021
4877,946438.5146735143
4878,946535.5044579584
4879,946632.4842902938
4880,946729.4541735791
4881,946826.4141108711
4882,946923.3641052252
4883,947020.3041596947
4884,947117.2342773323
4885,947214.1544611881
4886,947311.0647143112
4887,947407.965039749
4888,947504.8554405477
4889,947601.7359197512
4890,947698.6064804025
4891,947795.4671255428
4892,947892.3178582115
4893,947989.1586814473
4894,948085.989598286
4895,948182.8106117634
4896,948279.6217249121
4897,948376.4229407647
4898,948473.2142623513
4899,948569.9956927006
4900,948666.7672348401
4901,948763.5288917952
4902,948860.2806665904
4903,948957.022562248
4904,949053.7545817896
4905,949150.4767282342
4906,949247.1890046002
4907,949343.8914139037
4908,949440.58395916
4909,949537.2666433825
4910,949633.9394695829
4911,949730.6024407713
4912,949827.255559957
4913,949923.8988301471
4914,950020.5322543472
4915,950117.1558355618
4916,950213.7695767931
4917,950310.3734810428
4918,950406.9675513102
4919,950503.5517905935
4920,950600.1262018895
4921,950696.6907881928
4922,950793.2455524971
4923,950889.7904977946
4924,950986.325627076
4925,951082.8509433295
4926,951179.3664495434
4927,951275.8721487033
4928,951372.3680437936
4929,951468.8541377971
4930,951565.3304336957
4931,951661.7969344687
4932,951758.2536430949
4933,951854.700562551
4934,951951.1376958125
4935,952047.5650458531
4936,952143.9826156453
4937,952240.3904081597
4938,952336.788426366
4939,952433.1766732318
4940,952529.5551517236
4941,952625.9238648061
4942,952722.2828154427
4943,952818.6320065951
4944,952914.9714412238
4945,953011.3011222878
4946,953107.6210527442
4947,953203.9312355487
4948,953300.2316736561
4949,953396.5223700191
4950,953492.803327589
4951,953589.0745493155
4952,953685.3360381473
4953,953781.5877970314
4954,953877.8298289131
4955,953974.0621367361
4956,954070.2847234432
4957,954166.497591975
4958,954262.7007452715
4959,954358.8941862702
4960,954455.0779179077
4961,954551.2519431193
4962,954647.4162648387
4963,954743.5708859974
4964,954839.7158095263
4965,954935.8510383547
4966,955031.97657541
4967,955128.0924236184
4968,955224.1985859049
4969,955320.2950651924
4970,955416.3818644029
4971,955512.4589864566
4972,955608.5264342724
4973,955704.5842107675
4974,955800.632318858
4975,955896.6707614581
4976,955992.699541481
4977,956088.7186618382
4978,956184.7281254394
4979,956280.7279351936
4980,956376.7180940077
4981,956472.6986047876
4982,956568.6694704371
4983,956664.6306938593
4984,956760.5822779554
4985,956856.524225625
4986,956952.4565397667
4987,957048.3792232774
4988,957144.2922790527
4989,957240.1957099864
4990,957336.0895189713
4991,957431.9737088982
4992,957527.8482826571
4993,957623.713243136
4994,957719.5685932218
4995,957815.4143358
4996,957911.2504737542
4997,958007.0770099671
4998,958102.8939473195
4999,958198.7012886909
5000,958294.4990369597
5001,958390.2871950025
5002,958486.0657656945
5003,958581.8347519097
5004,958677.5941565203
5005,958773.3439823972
5006,958869.08423241
5007,958964.8149094267
5008,959060.5360163142
5009,959156.2475559374
5010,959251.9495311602
5011,959347.6419448451
5012,959443.3247998527
5013,959538.9980990428
5014,959634.6618452733
5015,959730.3160414011
5016,959825.9606902812
5017,959921.5957947674
5018,960017.2213577123
5019,960112.8373819666
5020,960208.44387038
5021,960304.0408258005
5022,960399.628251075
5023,960495.2061490488
5024,960590.7745225655
5025,960686.3333744677
5026,960781.8827075965
5027,960877.4225247914
5028,960972.9528288909
5029,961068.4736227313
5030,961163.9849091485
5031,961259.4866909763
5032,961354.9789710472
5033,961450.4617521926
5034,961545.9350372419
5035,961641.3988290239
5036,961736.8531303653
5037,961832.2979440916
5038,961927.733273027
5039,962023.1591199944
5040,962118.575487815
5041,962213.9823793089
5042,962309.3797972945
5043,962404.767744589
5044,962500.1462240082
5045,962595.5152383666
5046,962690.8747904769
5047,962786.2248831508
5048,962881.5655191983
5049,962976.8967014282
5050,963072.2184326485
5051,963167.5307156646
5052,963262.8335532811
5053,963358.1269483017
5054,963453.410903528
5055,963548.6854217604
5056,963643.9505057979
5057,963739.2061584385
5058,963834.4523824782
5059,963929.6891807121
5060,964024.9165559338
5061,964120.1345109352
5062,964215.3430485073
5063,964310.5421714395
5064,964405.73188252
5065,964500.9121845351
5066,964596.0830802703
5067,964691.2445725095
5068,964786.3966640352
5069,964881.5393576284
5070,964976.6726560693
5071,965071.7965621359
5072,965166.9110786056
5073,965262.0162082537
5074,965357.1119538549
5075,965452.1983181818
5076,965547.2753040062
5077,965642.3429140983
5078,965737.401151227
5079,965832.4500181597
5080,965927.4895176624
5081,966022.5196525002
5082,966117.5404254362
5083,966212.5518392327
5084,966307.5538966501
5085,966402.546600448
5086,966497.5299533843
5087,966592.5039582154
5088,966687.468617697
5089,966782.4239345826
5090,966877.3699116248
5091,966972.3065515752
5092,967067.2338571833
5093,967162.1518311977
5094,967257.0604763653
5095,967351.9597954324
5096,967446.8497911432
5097,967541.7304662409
5098,967636.6018234672
5099,967731.4638655623
5100,967826.3165952658
5101,967921.1600153152
5102,968015.9941284467
5103,968110.8189373956
5104,968205.6344448954
5105,968300.4406536788
5106,968395.2375664766
5107,968490.0251860184
5108,968584.803515033
5109,968679.5725562471
5110,968774.3323123865
5111,968869.0827861754
5112,968963.8239803371
5113,969058.5558975931
5114,969153.2785406639
5115,969247.9919122683
5116,969342.6960151243
5117,969437.3908519483
5118,969532.0764254552
5119,969626.7527383587
5120,969721.4197933715
5121,969816.0775932042
5122,969910.726140567
5123,970005.365438168
5124,970099.9954887144
5125,970194.6162949124
5126,970289.227859466
5127,970383.8301850786
5128,970478.4232744519
5129,970573.0071302862
5130,970667.5817552814
5131,970762.1471521348
5132,970856.7033235431
5133,970951.2502722014
5134,971045.788000804
5135,971140.3165120435
5136,971234.835808611
5137,971329.3458931966
5138,971423.8467684891
5139,971518.338437176
5140,971612.820901943
5141,971707.2941654752
5142,971801.7582304559
5143,971896.2130995676
5144,971990.6587754907
5145,972085.0952609052
5146,972179.5225584892
5147,972273.9406709196
5148,972368.3496008721
5149,972462.7493510211
5150,972557.1399240396
5151,972651.5213225997
5152,972745.8935493714
5153,972840.2566070242
5154,972934.6104982258
5155,973028.9552256429
5156,973123.2907919408
5157,973217.6171997834
5158,973311.9344518335
5159,973406.2425507526
5160,973500.5414992005
5161,973594.8312998366
5162,973689.1119553181
5163,973783.3834683013
5164,973877.6458414411
5165,973971.8990773916
5166,974066.1431788047
5167,974160.3781483318
5168,974254.6039886228
5169,974348.820702326
5170,974443.028292089
5171,974537.2267605579
5172,974631.4161103771
5173,974725.5963441898
5174,974819.7674646389
5175,974913.929474365
5176,975008.0823760073
5177,975102.2261722047
5178,975196.360865594
5179,975290.4864588111
5180,975384.6029544906
5181,975478.7103552655
5182,975572.808663768
5183,975666.8978826288
5184,975760.9780144774
5185,975855.0490619416
5186,975949.1110276488
5187,976043.1639142242
5188,976137.2077242928
5189,976231.2424604772
5190,976325.2681253994
5191,976419.2847216798
5192,976513.292251938
5193,976607.2907187921
5194,976701.2801248587
5195,976795.2604727533
5196,976889.2317650905
5197,976983.194004483
5198,977077.1471935428
5199,977171.0913348804
5200,977265.026431105
5201,977358.9524848245
5202,977452.8694986458
5203,977546.7774751745
5204,977640.6764170146
5205,977734.5663267692
5206,977828.44720704
5207,977922.3190604277
5208,978016.1818895313
5209,978110.0356969491
5210,978203.8804852776
5211,978297.7162571124
5212,978391.5430150477
5213,978485.3607616768
5214,978579.169499591
5215,978672.9692313813
5216,978766.7599596366
5217,978860.5416869454
5218,978954.3144158941
5219,979048.0781490685
5220,979141.8328890529
5221,979235.5786384303
5222,979329.3153997827
5223,979423.0431756907
5224,979516.7619687336
5225,979610.4717814896
5226,979704.1726165357
5227,979797.8644764476
5228,979891.5473637994
5229,979985.2212811649
5230,980078.8862311156
5231,980172.5422162227
5232,980266.1892390554
5233,980359.8273021822
5234,980453.45640817
5235,980547.076559585
5236,980640.6877589916
5237,980734.2900089531
5238,980827.883312032
5239,980921.4676707889
5240,981015.0430877837
5241,981108.609565575
5242,981202.1671067202
5243,981295.7157137751
5244,981389.2553892948
5245,981482.7861358327
5246,981576.3079559414
5247,981669.8208521721
5248,981763.3248270747
5249,981856.819883198
5250,981950.3060230898
5251,982043.7832492964
5252,982137.2515643626
5253,982230.7109708326
5254,982324.1614712492
5255,982417.6030681536
5256,982511.0357640863
5257,982604.4595615865
5258,982697.874463192
5259,982791.2804714392
5260,982884.677588864
5261,982978.0658180006
5262,983071.4451613819
5263,983164.8156215397
5264,983258.1772010049
5265,983351.5299023069
5266,983444.8737279737
5267,983538.2086805325
5268,983631.5347625095
5269,983724.8519764289
5270,983818.1603248144
5271,983911.4598101883
5272,984004.7504350714
5273,984098.0322019836
5274,984191.305113444
5275,984284.5691719698
5276,984377.8243800772
5277,984471.0707402814
5278,984564.3082550963
5279,984657.5369270346
5280,984750.7567586079
5281,984843.9677523264
5282,984937.1699106996
5283,985030.3632362349
5284,985123.5477314394
5285,985216.7233988188
5286,985309.8902408773
5287,985403.0482601182
5288,985496.1974590435
5289,985589.3378401543
5290,985682.4694059498
5291,985775.5921589289
5292,985868.7061015887
5293,985961.8112364254
5294,986054.9075659341
5295,986147.995092608
5296,986241.0738189404
5297,986334.1437474227
5298,986427.2048805447
5299,986520.2572207955
5300,986613.3007706633
5301,986706.3355326346
5302,986799.3615091951
5303,986892.3787028289
5304,986985.3871160197
5305,987078.3867512492
5306,987171.3776109982
5307,987264.3596977466
5308,987357.3330139728
5309,987450.2975621542
5310,987543.2533447671
5311,987636.2003642864
5312,987729.138623186
5313,987822.0681239386
5314,987914.9888690157
5315,988007.9008608878
5316,988100.804102024
5317,988193.6985948925
5318,988286.58434196
5319,988379.4613456925
5320,988472.3296085543
5321,988565.1891330088
5322,988658.0399215184
5323,988750.8819765442
5324,988843.7153005461
5325,988936.539895983
5326,989029.3557653124
5327,989122.1629109909
5328,989214.9613354738
5329,989307.7510412151
5330,989400.5320306681
5331,989493.3043062845
5332,989586.0678705153
5333,989678.8227258096
5334,989771.5688746163
5335,989864.3063193823
5336,989957.0350625541
5337,990049.7551065764
5338,990142.4664538932
5339,990235.1691069473
5340,990327.86306818
5341,990420.5483400319
5342,990513.2249249421
5343,990605.892825349
5344,990698.5520436893
5345,990791.2025823991
5346,990883.844443913
5347,990976.4776306645
5348,991069.1021450862
5349,991161.7179896092
5350,991254.3251666639
5351,991346.9236786789
5352,991439.513528083
5353,991532.0947173018
5354,991624.6672487617
5355,991717.231124887
5356,991809.786348101
5357,991902.3329208259
5358,991994.8708454832
5359,992087.4001244922
5360,992179.9207602722
5361,992272.4327552408
5362,992364.9361118147
5363,992457.4308324092
5364,992549.9169194384
5365,992642.394375316
5366,992734.8632024539
5367,992827.3234032631
5368,992919.7749801533
5369,993012.2179355331
5370,993104.6522718106
5371,993197.0779913918
5372,993289.4950966822
5373,993381.903590086
5374,993474.3034740065
5375,993566.6947508455
5376,993659.077423004
5377,993751.4514928818
5378,993843.8169628773
5379,993936.1738353883
5380,994028.522112811
5381,994120.8617975408
5382,994213.1928919721
5383,994305.5153984977
5384,994397.8293195096
5385,994490.1346573988
5386,994582.4314145551
5387,994674.7195933667
5388,994766.9991962217
5389,994859.2702255063
5390,994951.5326836056
5391,995043.7865729042
5392,995136.031895785
5393,995228.26865463
5394,995320.4968518201
5395,995412.7164897353
5396,995504.9275707537
5397,995597.1300972536
5398,995689.3240716112
5399,995781.5094962019
5400,995873.6863733999
5401,995965.8547055783
5402,996058.0144951094
5403,996150.1657443645
5404,996242.3084557127
5405,996334.4426315234
5406,996426.5682741641
5407,996518.6853860015
5408,996610.7939694012
5409,996702.8940267273
5410,996794.9855603433
5411,996887.0685726114
5412,996979.1430658931
5413,997071.209042548
5414,997163.2665049353
5415,997255.3154554126
5416,997347.3558963371
5417,997439.387830064
5418,997531.4112589485
5419,997623.4261853438
5420,997715.4326116024
5421,997807.4305400755
5422,997899.4199731136
5423,997991.400913066
5424,998083.3733622803
5425,998175.337323104
5426,998267.2927978827
5427,998359.2397889615
5428,998451.1782986843
5429,998543.1083293936
5430,998635.0298834308
5431,998726.9429631367
5432,998818.8475708509
5433,998910.7437089117
5434,999002.6313796563
5435,999094.510585421
5436,999186.3813285409
5437,999278.2436113502
5438,999370.0974361821
5439,999461.9428053681
5440,999553.7797212393
5441,999645.6081861256
5442,999737.4282023556
5443,999829.2397722572
5444,999921.0428981567
5445,1000012.8375823797
5446,1000104.6238272508
5447,1000196.4016350933
5448,1000288.1710082294
5449,1000379.9319489803
5450,1000471.6844596668
5451,1000563.4285426072
5452,1000655.1642001204
5453,1000746.8914345226
5454,1000838.6102481304
5455,1000930.3206432583
5456,1001022.0226222202
5457,1001113.7161873289
5458,1001205.4013408961
5459,1001297.0780852324
5460,1001388.7464226475
5461,1001480.4063554499
5462,1001572.0578859468
5463,1001663.7010164451
5464,1001755.3357492498
5465,1001846.9620866654
5466,1001938.5800309948
5467,1002030.1895845406
5468,1002121.7907496038
5469,1002213.3835284845
5470,1002304.9679234817
5471,1002396.5439368935
5472,1002488.1115710167
5473,1002579.6708281472
5474,1002671.2217105799
5475,1002762.7642206089
5476,1002854.2983605263
5477,1002945.8241326243
5478,1003037.3415391934
5479,1003128.8505825232
5480,1003220.3512649023
5481,1003311.8435886181
5482,1003403.3275559571
5483,1003494.8031692051
5484,1003586.270430646
5485,1003677.7293425633
5486,1003769.1799072397
5487,1003860.622126956
5488,1003952.0560039926
5489,1004043.4815406286
5490,1004134.8987391422
5491,1004226.3076018105
5492,1004317.70813091
5493,1004409.1003287152
5494,1004500.4841974999
5495,1004591.859739538
5496,1004683.2269571007
5497,1004774.5858524592
5498,1004865.9364278832
5499,1004957.2786856418
5500,1005048.6126280024
5501,1005139.9382572324
5502,1005231.2555755969
5503,1005322.5645853612
5504,1005413.8652887885
5505,1005505.1576881417
5506,1005596.4417856825
5507,1005687.7175836713
5508,1005778.985084368
5509,1005870.2442900309
5510,1005961.4952029176
5511,1006052.7378252846
5512,1006143.9721593874
5513,1006235.1982074807
5514,1006326.4159718176
5515,1006417.6254546506
5516,1006508.8266582312
5517,1006600.0195848098
5518,1006691.2042366356
5519,1006782.3806159571
5520,1006873.5487250214
5521,1006964.7085660752
5522,1007055.8601413635
5523,1007147.0034531305
5524,1007238.1385036196
5525,1007329.2652950732
5526,1007420.3838297323
5527,1007511.494109837
5528,1007602.5961376268
5529,1007693.6899153398
5530,1007784.7754452131
5531,1007875.8527294829
5532,1007966.9217703843
5533,1008057.9825701516
5534,1008149.0351310177
5535,1008240.0794552149
5536,1008331.1155449743
5537,1008422.1434025259
5538,1008513.163030099
5539,1008604.1744299217
5540,1008695.1776042208
5541,1008786.1725552226
5542,1008877.1592851521
5543,1008968.1377962335
5544,1009059.1080906899
5545,1009150.070170743
5546,1009241.0240386145
5547,1009331.9696965239
5548,1009422.9071466905
5549,1009513.8363913326
5550,1009604.757432667
5551,1009695.6702729097
5552,1009786.5749142757
5553,1009877.4713589795
5554,1009968.3596092339
5555,1010059.2396672511
5556,1010150.111535242
5557,1010240.9752154169
5558,1010331.8307099849
5559,1010422.6780211539
5560,1010513.5171511311
5561,1010604.3481021227
5562,1010695.1708763338
5563,1010785.9854759687
5564,1010876.7919032302
5565,1010967.5901603207
5566,1011058.3802494415
5567,1011149.1621727922
5568,1011239.9359325727
5569,1011330.7015309809
5570,1011421.458970214
5571,1011512.2082524681
5572,1011602.9493799388
5573,1011693.6823548201
5574,1011784.4071793054
5575,1011875.1238555869
5576,1011965.8323858557
5577,1012056.5327723027
5578,1012147.2250171169
5579,1012237.9091224866
5580,1012328.5850905994
5581,1012419.2529236415
5582,1012509.9126237985
5583,1012600.5641932548
5584,1012691.2076341937
5585,1012781.842948798
5586,1012872.4701392489
5587,1012963.0892077271
5588,1013053.7001564123
5589,1013144.3029874829
5590,1013234.8977031165
5591,1013325.4843054899
5592,1013416.0627967787
5593,1013506.6331791576
5594,1013597.1954548003
5595,1013687.7496258795
5596,1013778.295694567
5597,1013868.8336630336
5598,1013959.3635334495
5599,1014049.8853079829
5600,1014140.3989888023
5601,1014230.9045780742
5602,1014321.4020779651
5603,1014411.8914906395
5604,1014502.3728182616
5605,1014592.8460629946
5606,1014683.3112270004
5607,1014773.7683124403
5608,1014864.2173214745
5609,1014954.6582562621
5610,1015045.0911189615
5611,1015135.5159117297
5612,1015225.9326367235
5613,1015316.3412960978
5614,1015406.7418920073
5615,1015497.1344266053
5616,1015587.5189020444
5617,1015677.8953204761
5618,1015768.2636840511
5619,1015858.6239949188
5620,1015948.9762552279
5621,1016039.3204671264
5622,1016129.6566327608
5623,1016219.9847542769
5624,1016310.3048338196
5625,1016400.6168735328
5626,1016490.9208755594
5627,1016581.2168420414
5628,1016671.5047751198
5629,1016761.7846769348
5630,1016852.0565496257
5631,1016942.3203953302
5632,1017032.5762161857
5633,1017122.8240143288
5634,1017213.0637918946
5635,1017303.2955510174
5636,1017393.5192938308
5637,1017483.7350224674
5638,1017573.9427390585
5639,1017664.1424457349
5640,1017754.3341446262
5641,1017844.5178378611
5642,1017934.6935275673
5643,1018024.861215872
5644,1018115.0209049005
5645,1018205.1725967783
5646,1018295.3162936291
5647,1018385.4519975759
5648,1018475.5797107413
5649,1018565.6994352462
5650,1018655.8111732106
5651,1018745.9149267541
5652,1018836.0106979951
5653,1018926.098489051
5654,1019016.1783020381
5655,1019106.2501390723
5656,1019196.3140022678
5657,1019286.369893739
5658,1019376.417815598
5659,1019466.4577699567
5660,1019556.4897589262
5661,1019646.5137846166
5662,1019736.5298491367
5663,1019826.5379545948
5664,1019916.5381030978
5665,1020006.5302967521
5666,1020096.514537663
5667,1020186.4908279348
5668,1020276.4591696712
5669,1020366.4195649744
5670,1020456.3720159461
5671,1020546.3165246872
5672,1020636.2530932974
5673,1020726.1817238752
5674,1020816.1024185189
5675,1020906.0151793251
5676,1020995.9200083902
5677,1021085.816907809
5678,1021175.7058796759
5679,1021265.5869260844
5680,1021355.4600491264
5681,1021445.3252508936
5682,1021535.1825334764
5683,1021625.0318989645
5684,1021714.8733494467
5685,1021804.7068870105
5686,1021894.532513743
5687,1021984.3502317299
5688,1022074.1600430564
5689,1022163.9619498064
5690,1022253.7559540631
5691,1022343.5420579091
5692,1022433.3202634254
5693,1022523.0905726926
5694,1022612.8529877899
5695,1022702.6075107965
5696,1022792.3541437897
5697,1022882.0928888462
5698,1022971.8237480421
5699,1023061.5467234523
5700,1023151.2618171509
5701,1023240.969031211
5702,1023330.6683677047
5703,1023420.3598287035
5704,1023510.0434162777
5705,1023599.719132497
5706,1023689.3869794299
5707,1023779.0469591438
5708,1023868.6990737062
5709,1023958.3433251822
5710,1024047.9797156372
5711,1024137.6082471354
5712,1024227.2289217397
5713,1024316.8417415123
5714,1024406.446708515
5715,1024496.0438248079
5716,1024585.6330924507
5717,1024675.214513502
5718,1024764.7880900196
5719,1024854.3538240604
5720,1024943.9117176804
5721,1025033.4617729345
5722,1025123.003991877
5723,1025212.5383765612
5724,1025302.0649290395
5725,1025391.5836513632
5726,1025481.094545583
5727,1025570.5976137486
5728,1025660.0928579088
5729,1025749.5802801114
5730,1025839.0598824036
5731,1025928.5316668313
5732,1026017.99563544
5733,1026107.4517902738
5734,1026196.9001333761
5735,1026286.3406667897
5736,1026375.773392556
5737,1026465.1983127159
5738,1026554.6154293093
5739,1026644.0247443751
5740,1026733.4262599514
5741,1026822.8199780756
5742,1026912.2059007837
5743,1027001.5840301114
5744,1027090.9543680932
5745,1027180.3169167627
5746,1027269.6716781526
5747,1027359.0186542951
5748,1027448.3578472212
5749,1027537.6892589608
5750,1027627.0128915432
5751,1027716.3287469968
5752,1027805.6368273492
5753,1027894.9371346267
5754,1027984.2296708553
5755,1028073.5144380598
5756,1028162.7914382641
5757,1028252.0606734916
5758,1028341.3221457639
5759,1028430.5758571029
5760,1028519.8218095286
5761,1028609.0600050609
5762,1028698.2904457184
5763,1028787.513133519
5764,1028876.7280704794
5765,1028965.9352586159
5766,1029055.1346999437
5767,1029144.3263964771
5768,1029233.5103502293
5769,1029322.6865632134
5770,1029411.8550374407
5771,1029501.015774922
5772,1029590.1687776677
5773,1029679.3140476864
5774,1029768.4515869867
5775,1029857.5813975757
5776,1029946.70348146
5777,1030035.8178406452
5778,1030124.9244771361
5779,1030214.0233929363
5780,1030303.1145900495
5781,1030392.1980704772
5782,1030481.2738362208
5783,1030570.3418892811
5784,1030659.4022316571
5785,1030748.4548653478
5786,1030837.499792351
5787,1030926.5370146638
5788,1031015.5665342819
5789,1031104.588353201
5790,1031193.6024734153
5791,1031282.6088969182
5792,1031371.6076257025
5793,1031460.59866176
5794,1031549.5820070816
5795,1031638.5576636574
5796,1031727.5256334764
5797,1031816.4859185274
5798,1031905.4385207975
5799,1031994.3834422737
5800,1032083.3206849414
5801,1032172.2502507857
5802,1032261.1721417907
5803,1032350.0863599398
5804,1032438.9929072154
5805,1032527.8917855984
5806,1032616.7829970701
5807,1032705.6665436102
5808,1032794.5424271974
5809,1032883.41064981
5810,1032972.2712134253
5811,1033061.1241200195
5812,1033149.9693715685
5813,1033238.8069700468
5814,1033327.6369174281
5815,1033416.4592156857
5816,1033505.2738667915
5817,1033594.0808727172
5818,1033682.8802354329
5819,1033771.6719569082
5820,1033860.4560391122
5821,1033949.2324840124
5822,1034038.0012935762
5823,1034126.7624697698
5824,1034215.5160145586
5825,1034304.261929907
5826,1034393.0002177788
5827,1034481.7308801368
5828,1034570.4539189432
5829,1034659.169336159
5830,1034747.8771337447
5831,1034836.5773136595
5832,1034925.2698778624
5833,1035013.9548283112
5834,1035102.6321669627
5835,1035191.3018957732
5836,1035279.9640166976
5837,1035368.6185316909
5838,1035457.2654427065
5839,1035545.9047516972
5840,1035634.536460615
5841,1035723.1605714109
5842,1035811.7770860353
5843,1035900.3860064377
5844,1035988.9873345667
5845,1036077.58107237
5846,1036166.1672217945
5847,1036254.7457847863
5848,1036343.316763291
5849,1036431.8801592527
5850,1036520.4359746153
5851,1036608.9842113213
5852,1036697.5248713129
5853,1036786.0579565313
5854,1036874.5834689166
5855,1036963.1014104084
5856,1037051.611782945
5857,1037140.1145884647
5858,1037228.6098289045
5859,1037317.0975062002
5860,1037405.5776222873
5861,1037494.0501791005
5862,1037582.5151785732
5863,1037670.9726226386
5864,1037759.4225132283
5865,1037847.8648522738
5866,1037936.2996417057
5867,1038024.7268834531
5868,1038113.1465794451
5869,1038201.5587316095
5870,1038289.9633418733
5871,1038378.3604121631
5872,1038466.7499444041
5873,1038555.131940521
5874,1038643.5064024377
5875,1038731.8733320773
5876,1038820.2327313615
5877,1038908.5846022123
5878,1038996.9289465501
5879,1039085.2657662943
5880,1039173.5950633644
5881,1039261.9168396778
5882,1039350.2310971525
5883,1039438.5378377044
5884,1039526.8370632495
5885,1039615.1287757028
5886,1039703.4129769778
5887,1039791.6896689881
5888,1039879.958853646
5889,1039968.220532863
5890,1040056.4747085505
5891,1040144.7213826175
5892,1040232.9605569739
5893,1040321.1922335279
5894,1040409.4164141868
5895,1040497.6331008576
5896,1040585.8422954461
5897,1040674.0439998575
5898,1040762.2382159962
5899,1040850.4249457654
5900,1040938.6041910682
5901,1041026.775953806
5902,1041114.9402358804
5903,1041203.0970391915
5904,1041291.2463656387
5905,1041379.3882171208
5906,1041467.5225955354
5907,1041555.6495027799
5908,1041643.7689407503
5909,1041731.8809113422
5910,1041819.9854164504
5911,1041908.0824579684
5912,1041996.1720377897
5913,1042084.2541578062
5914,1042172.3288199095
5915,1042260.3960259903
5916,1042348.4557779382
5917,1042436.5080776428
5918,1042524.5529269916
5919,1042612.5903278729
5920,1042700.6202821728
5921,1042788.6427917775
5922,1042876.6578585719
5923,1042964.66548444
5924,1043052.6656712658
5925,1043140.6584209318
5926,1043228.6437353197
5927,1043316.6216163109
5928,1043404.5920657858
5929,1043492.5550856234
5930,1043580.5106777028
5931,1043668.4588439018
5932,1043756.3995860977
5933,1043844.3329061668
5934,1043932.2588059844
5935,1044020.1772874256
5936,1044108.0883523643
5937,1044195.9920026737
5938,1044283.888240226
5939,1044371.777066893
5940,1044459.6584845455
5941,1044547.5324950535
5942,1044635.3991002863
5943,1044723.2583021125
5944,1044811.1101023994
5945,1044898.9545030141
5946,1044986.7915058229
5947,1045074.6211126908
5948,1045162.4433254827
5949,1045250.2581460619
5950,1045338.0655762918
5951,1045425.8656180344
5952,1045513.658273151
5953,1045601.4435435025
5954,1045689.2214309484
5955,1045776.9919373482
5956,1045864.7550645598
5957,1045952.5108144407
5958,1046040.259188848
5959,1046128.0001896373
5960,1046215.7338186639
5961,1046303.4600777823
5962,1046391.178968846
5963,1046478.8904937075
5964,1046566.5946542196
5965,1046654.291452233
5966,1046741.9808895984
5967,1046829.6629681654
5968,1046917.3376897832
5969,1047005.0050562997
5970,1047092.6650695626
5971,1047180.3177314183
5972,1047267.9630437125
5973,1047355.6010082909
5974,1047443.2316269974
5975,1047530.8549016756
5976,1047618.4708341681
5977,1047706.0794263172
5978,1047793.6806799639
5979,1047881.2745969489
5980,1047968.8611791116
5981,1048056.4404282913
5982,1048144.0123463258
5983,1048231.5769350526
5984,1048319.1341963083
5985,1048406.6841319288
5986,1048494.2267437493
5987,1048581.762033604
5988,1048669.2900033263
5989,1048756.8106547494
5990,1048844.323989705
5991,1048931.8300100244
5992,1049019.328717538
5993,1049106.8201140754
5994,1049194.3042014663
5995,1049281.7809815384
5996,1049369.250456119
5997,1049456.7126270349
5998,1049544.1674961122
5999,1049631.6150651758
6000,1049719.05533605
6001,1049806.488310559
6002,1049893.9139905253
6003,1049981.3323777711
6004,1050068.7434741175
6005,1050156.1472813857
6006,1050243.543801395
6007,1050330.9330359644
6008,1050418.3149869125
6009,1050505.6896560572
6010,1050593.0570452146
6011,1050680.4171562016
