mE,M_phi
4629,567220.4820788351
4630,567281.6898668534
4631,567342.8910268444
4632,567404.0855609528
4633,567465.273471322
4634,567526.4547600945
4635,567587.6294294116
4636,567648.7974814132
4637,567709.9589182386
4638,567771.1137420255
4639,567832.2619549105
4640,567893.4035590289
4641,567954.5385565152
4642,568015.6669495027
4643,568076.7887401234
4644,568137.9039305082
4645,568199.0125227867
4646,568260.1145190878
4647,568321.2099215387
4648,568382.2987322657
4649,568443.3809533942
4650,568504.4565870481
4651,568565.5256353503
4652,568626.5881004225
4653,568687.6439843854
4654,568748.6932893585
4655,568809.73601746
4656,568870.7721708071
4657,568931.8017515162
4658,568992.8247617017
4659,569053.8412034778
4660,569114.8510789569
4661,569175.8543902505
4662,569236.8511394693
4663,569297.8413287223
4664,569358.8249601177
4665,569419.8020357625
4666,569480.7725577623
4667,569541.7365282223
4668,569602.693949246
4669,569663.6448229357
4670,569724.5891513928
4671,569785.5269367178
4672,569846.4581810093
4673,569907.3828863658
4674,569968.3010548839
4675,570029.2126886593
4676,570090.1177897869
4677,570151.01636036
4678,570211.9084024709
4679,570272.7939182111
4680,570333.6729096706
4681,570394.5453789384
4682,570455.4113281027
4683,570516.27075925
4684,570577.1236744663
4685,570637.9700758357
4686,570698.809965442
4687,570759.6433453676
4688,570820.4702176937
4689,570881.2905845003
4690,570942.1044478666
4691,571002.9118098704
4692,571063.7126725885
4693,571124.5070380965
4694,571185.2949084694
4695,571246.0762857805
4696,571306.8511721019
4697,571367.6195695052
4698,571428.3814800605
4699,571489.1369058371
4700,571549.8858489026
4701,571610.6283113242
4702,571671.3642951675
4703,571732.0938024973
4704,571792.816835377
4705,571853.5333958693
4706,571914.2434860355
4707,571974.947107936
4708,572035.6442636299
4709,572096.3349551754
4710,572157.0191846294
4711,572217.696954048
4712,572278.368265486
4713,572339.033120997
4714,572399.6915226338
4715,572460.3434724482
4716,572520.9889724901
4717,572581.6280248094
4718,572642.2606314542
4719,572702.8867944716
4720,572763.5065159083
4721,572824.1197978088
4722,572884.7266422173
4723,572945.3270511766
4724,573005.9210267286
4725,573066.508570914
4726,573127.0896857725
4727,573187.6643733426
4728,573248.232635662
4729,573308.7944747668
4730,573369.3498926926
4731,573429.8988914737
4732,573490.441473143
4733,573550.9776397329
4734,573611.5073932743
4735,573672.0307357972
4736,573732.5476693305
4737,573793.0581959022
4738,573853.5623175389
4739,573914.0600362662
4740,573974.5513541091
4741,574035.0362730906
4742,574095.5147952338
4743,574155.9869225597
4744,574216.4526570888
4745,574276.9120008404
4746,574337.3649558327
4747,574397.811524083
4748,574458.2517076072
4749,574518.6855084205
4750,574579.1129285367
4751,574639.533969969
4752,574699.9486347291
4753,574760.3569248279
4754,574820.758842275
4755,574881.1543890792
4756,574941.5435672482
4757,575001.9263787884
4758,575062.3028257054
4759,575122.6729100038
4760,575183.036633687
4761,575243.3939987574
4762,575303.7450072159
4763,575364.0896610633
4764,575424.4279622986
4765,575484.7599129201
4766,575545.0855149247
4767,575605.4047703085
4768,575665.717681067
4769,575726.0242491935
4770,575786.3244766812
4771,575846.6183655221
4772,575906.9059177072
4773,575967.187135226
4774,576027.4620200671
4775,576087.7305742189
4776,576147.9927996675
4777,576208.2486983987
4778,576268.4982723973
4779,576328.7415236465
4780,576388.9784541291
4781,576449.2090658265
4782,576509.4333607194
4783,576569.6513407866
4784,576629.8630080072
4785,576690.0683643582
4786,576750.2674118159
4787,576810.4601523556
4788,576870.6465879518
4789,576930.8267205775
4790,576991.0005522049
4791,577051.1680848054
4792,577111.3293203487
4793,577171.4842608043
4794,577231.6329081402
4795,577291.7752643232
4796,577351.91133132
4797,577412.0411110948
4798,577472.164605612
4799,577532.2818168346
4800,577592.3927467244
4801,577652.4973972423
4802,577712.5957703486
4803,577772.6878680015
4804,577832.7736921594
4805,577892.8532447789
4806,577952.926527816
4807,578012.9935432253
4808,578073.0542929606
4809,578133.1087789747
4810,578193.1570032196
4811,578253.1989676459
4812,578313.2346742031
4813,578373.2641248401
4814,578433.2873215047
4815,578493.3042661435
4816,578553.3149607022
4817,578613.3194071254
4818,578673.3176073569
4819,578733.3095633393
4820,578793.2952770141
4821,578853.2747503222
4822,578913.2479852032
4823,578973.2149835955
4824,579033.1757474369
4825,579093.1302786641
4826,579153.0785792127
4827,579213.020651017
4828,579272.9564960109
4829,579332.8861161271
4830,579392.8095132969
4831,579452.7266894513
4832,579512.6376465196
4833,579572.5423864307
4834,579632.4409111119
4835,579692.3332224899
4836,579752.2193224906
4837,579812.0992130383
4838,579871.9728960571
4839,579931.8403734689
4840,579991.701647196
4841,580051.5567191588
4842,580111.405591277
4843,580171.2482654692
4844,580231.0847436533
4845,580290.9150277459
4846,580350.7391196627
4847,580410.5570213182
4848,580470.3687346264
4849,580530.1742615
4850,580589.9736038508
4851,580649.7667635893
4852,580709.5537426256
4853,580769.3345428685
4854,580829.1091662258
4855,580888.8776146042
4856,580948.6398899095
4857,581008.3959940468
4858,581068.1459289199
4859,581127.8896964317
4860,581187.6272984843
4861,581247.3587369785
4862,581307.0840138142
4863,581366.8031308906
4864,581426.5160901055
4865,581486.2228933563
4866,581545.9235425389
4867,581605.6180395484
4868,581665.3063862788
4869,581724.9885846234
4870,581784.6646364746
4871,581844.3345437234
4872,581903.9983082599
4873,581963.6559319736
4874,582023.3074167528
4875,582082.9527644847
4876,582142.5919770558
4877,582202.2250563515
4878,582261.8520042562
4879,582321.4728226535
4880,582381.0875134256
4881,582440.6960784544
4882,582500.2985196202
4883,582559.8948388029
4884,582619.485037881
4885,582679.0691187321
4886,582738.6470832331
4887,582798.2189332597
4888,582857.7846706868
4889,582917.3442973883
4890,582976.8978152368
4891,583036.4452261046
4892,583095.9865318624
4893,583155.5217343803
4894,583215.0508355276
4895,583274.5738371721
4896,583334.0907411812
4897,583393.6015494211
4898,583453.106263757
4899,583512.6048860531
4900,583572.097418173
4901,583631.5838619787
4902,583691.0642193322
4903,583750.5384920936
4904,583810.0066821227
4905,583869.4687912778
4906,583928.924821417
4907,583988.3747743968
4908,584047.8186520728
4909,584107.2564563002
4910,584166.6881889326
4911,584226.1138518229
4912,584285.5334468234
4913,584344.9469757848
4914,584404.3544405575
4915,584463.7558429906
4916,584523.1511849322
4917,584582.5404682298
4918,584641.9236947296
4919,584701.3008662771
4920,584760.6719847167
4921,584820.0370518918
4922,584879.3960696453
4923,584938.7490398188
4924,584998.0959642528
4925,585057.4368447876
4926,585116.7716832615
4927,585176.1004815126
4928,585235.4232413782
4929,585294.739964694
4930,585354.0506532954
4931,585413.3553090163
4932,585472.6539336903
4933,585531.9465291495
4934,585591.2330972257
4935,585650.5136397489
4936,585709.788158549
4937,585769.0566554544
4938,585828.319132293
4939,585887.5755908915
4940,585946.8260330758
4941,586006.070460671
4942,586065.3088755008
4943,586124.5412793885
4944,586183.7676741562
4945,586242.988061625
4946,586302.2024436155
4947,586361.4108219472
4948,586420.6131984381
4949,586479.8095749062
4950,586538.999953168
4951,586598.1843350393
4952,586657.3627223349
4953,586716.5351168687
4954,586775.7015204537
4955,586834.8619349018
4956,586894.0163620244
4957,586953.1648036316
4958,587012.3072615328
4959,587071.4437375366
4960,587130.5742334501
4961,587189.6987510802
4962,587248.8172922326
4963,587307.9298587119
4964,587367.036452322
4965,587426.1370748662
4966,587485.2317281461
4967,587544.320413963
4968,587603.4031341173
4969,587662.4798904082
4970,587721.550684634
4971,587780.6155185926
4972,587839.6743940803
4973,587898.7273128929
4974,587957.7742768253
4975,588016.8152876713
4976,588075.8503472239
4977,588134.8794572755
4978,588193.9026196168
4979,588252.9198360386
4980,588311.9311083301
4981,588370.9364382799
4982,588429.9358276756
4983,588488.9292783038
4984,588547.9167919505
4985,588606.8983704004
4986,588665.8740154378
4987,588724.8437288457
4988,588783.8075124064
4989,588842.7653679013
4990,588901.7172971106
4991,588960.6633018142
4992,589019.6033837907
4993,589078.5375448178
4994,589137.4657866724
4995,589196.3881111307
4996,589255.3045199674
4997,589314.2150149572
4998,589373.1195978734
4999,589432.018270488
5000,589490.9110345731
5001,589549.7978918992
5002,589608.678844236
5003,589667.5538933526
5004,589726.4230410169
5005,589785.2862889961
5006,589844.1436390564
5007,589902.9950929632
5008,589961.8406524812
5009,590020.6803193737
5010,590079.5140954037
5011,590138.3419823331
5012,590197.1639819227
5013,590255.9800959327
5014,590314.7903261223
5015,590373.59467425
5016,590432.393142073
5017,590491.1857313481
5018,590549.972443831
5019,590608.7532812766
5020,590667.5282454387
5021,590726.2973380706
5022,590785.0605609245
5023,590843.8179157517
5024,590902.5694043027
5025,590961.3150283273
5026,591020.0547895738
5027,591078.7886897905
5028,591137.5167307241
5029,591196.2389141212
5030,591254.9552417266
5031,591313.6657152851
5032,591372.3703365398
5033,591431.0691072338
5034,591489.7620291086
5035,591548.4491039054
5036,591607.1303333639
5037,591665.8057192237
5038,591724.475263223
5039,591783.1389670994
5040,591841.7968325894
5041,591900.4488614287
5042,591959.0950553523
5043,592017.7354160944
5044,592076.3699453879
5045,592134.9986449655
5046,592193.6215165582
5047,592252.238561897
5048,592310.8497827115
5049,592369.4551807304
5050,592428.0547576823
5051,592486.6485152937
5052,592545.2364552915
5053,592603.818579401
5054,592662.3948893467
5055,592720.9653868525
5056,592779.5300736411
5057,592838.0889514349
5058,592896.6420219552
5059,592955.1892869219
5060,593013.7307480547
5061,593072.2664070724
5062,593130.7962656928
5063,593189.3203256327
5064,593247.8385886084
5065,593306.3510563351
5066,593364.8577305274
5067,593423.3586128986
5068,593481.8537051616
5069,593540.3430090282
5070,593598.8265262096
5071,593657.3042584159
5072,593715.7762073565
5073,593774.2423747398
5074,593832.7027622737
5075,593891.157371665
5076,593949.6062046196
5077,594008.0492628426
5078,594066.4865480385
5079,594124.9180619107
5080,594183.3438061618
5081,594241.7637824935
5082,594300.1779926071
5083,594358.5864382025
5084,594416.989120979
5085,594475.386042635
5086,594533.7772048684
5087,594592.1626093757
5088,594650.542257853
5089,594708.9161519952
5090,594767.2842934971
5091,594825.6466840515
5092,594884.0033253515
5093,594942.3542190888
5094,595000.6993669543
5095,595059.0387706382
5096,595117.3724318298
5097,595175.7003522173
5098,595234.0225334888
5099,595292.3389773308
5100,595350.6496854296
5101,595408.9546594701
5102,595467.2539011367
5103,595525.547412113
5104,595583.8351940818
5105,595642.1172487246
5106,595700.3935777227
5107,595758.6641827563
5108,595816.9290655049
5109,595875.188227647
5110,595933.4416708603
5111,595991.6893968217
5112,596049.9314072074
5113,596108.1677036927
5114,596166.3982879522
5115,596224.6231616593
5116,596282.8423264871
5117,596341.0557841073
5118,596399.2635361915
5119,596457.4655844099
5120,596515.6619304321
5121,596573.8525759268
5122,596632.0375225621
5123,596690.216772005
5124,596748.3903259219
5125,596806.5581859782
5126,596864.7203538389
5127,596922.8768311673
5128,596981.0276196271
5129,597039.1727208801
5130,597097.3121365883
5131,597155.4458684117
5132,597213.5739180106
5133,597271.6962870436
5134,597329.8129771694
5135,597387.9239900452
5136,597446.0293273275
5137,597504.1289906722
5138,597562.2229817344
5139,597620.311302168
5140,597678.3939536266
5141,597736.4709377629
5142,597794.5422562284
5143,597852.6079106742
5144,597910.6679027505
5145,597968.7222341066
5146,598026.7709063911
5147,598084.8139212518
5148,598142.8512803357
5149,598200.8829852887
5150,598258.9090377565
5151,598316.9294393836
5152,598374.9441918136
5153,598432.9532966897
5154,598490.9567556538
5155,598548.9545703476
5156,598606.9467424115
5157,598664.9332734853
5158,598722.914165208
5159,598780.8894192178
5160,598838.8590371523
5161,598896.8230206477
5162,598954.7813713403
5163,599012.7340908648
5164,599070.6811808556
5165,599128.622642946
5166,599186.5584787687
5167,599244.4886899557
5168,599302.413278138
5169,599360.3322449457
5170,599418.2455920088
5171,599476.1533209553
5172,599534.0554334138
5173,599591.9519310112
5174,599649.8428153737
5175,599707.728088127
5176,599765.6077508958
5177,599823.4818053041
5178,599881.3502529752
5179,599939.2130955316
5180,599997.0703345947
5181,600054.9219717857
5182,600112.7680087244
5183,600170.6084470302
5184,600228.4432883216
5185,600286.2725342164
5186,600344.0961863316
5187,600401.9142462831
5188,600459.7267156866
5189,600517.5335961567
5190,600575.3348893072
5191,600633.130596751
5192,600690.9207201005
5193,600748.7052609674
5194,600806.4842209622
5195,600864.257601695
5196,600922.0254047749
5197,600979.7876318105
5198,601037.5442844091
5199,601095.295364178
5200,601153.040872723
5201,601210.7808116494
5202,601268.5151825619
5203,601326.2439870643
5204,601383.9672267596
5205,601441.6849032501
5206,601499.3970181369
5207,601557.1035730211
5208,601614.8045695026
5209,601672.5000091804
5210,601730.1898936529
5211,601787.8742245181
5212,601845.5530033724
5213,601903.2262318122
5214,601960.8939114326
5215,602018.5560438284
5216,602076.2126305933
5217,602133.8636733203
5218,602191.5091736017
5219,602249.1491330293
5220,602306.7835531934
5221,602364.4124356844
5222,602422.0357820912
5223,602479.6535940025
5224,602537.265873006
5225,602594.8726206884
5226,602652.4738386362
5227,602710.0695284345
5228,602767.6596916686
5229,602825.2443299218
5230,602882.8234447775
5231,602940.397037818
5232,602997.9651106253
5233,603055.5276647798
5234,603113.084701862
5235,603170.6362234511
5236,603228.1822311259
5237,603285.722726464
5238,603343.2577110428
5239,603400.7871864386
5240,603458.3111542269
5241,603515.8296159828
5242,603573.3425732802
5243,603630.8500276925
5244,603688.3519807922
5245,603745.8484341517
5246,603803.3393893415
5247,603860.8248479323
5248,603918.3048114936
5249,603975.7792815943
5250,604033.2482598027
5251,604090.7117476859
5252,604148.1697468107
5253,604205.6222587429
5254,604263.0692850476
5255,604320.5108272895
5256,604377.946887032
5257,604435.377465838
5258,604492.8025652698
5259,604550.2221868887
5260,604607.6363322553
5261,604665.0450029299
5262,604722.4482004715
5263,604779.8459264385
5264,604837.2381823886
5265,604894.6249698788
5266,604952.0062904655
5267,605009.3821457041
5268,605066.7525371494
5269,605124.1174663552
5270,605181.4769348751
5271,605238.8309442616
5272,605296.1794960664
5273,605353.5225918406
5274,605410.8602331346
5275,605468.192421498
5276,605525.5191584796
5277,605582.8404456278
5278,605640.1562844898
5279,605697.4666766123
5280,605754.7716235411
5281,605812.0711268217
5282,605869.3651879984
5283,605926.653808615
5284,605983.9369902146
5285,606041.2147343394
5286,606098.4870425309
5287,606155.75391633
5288,606213.0153572769
5289,606270.271366911
5290,606327.5219467707
5291,606384.7670983942
5292,606442.0068233184
5293,606499.24112308
5294,606556.4699992149
5295,606613.6934532577
5296,606670.9114867429
5297,606728.1241012041
5298,606785.3312981741
5299,606842.5330791849
5300,606899.7294457683
5301,606956.9203994547
5302,607014.105941774
5303,607071.2860742555
5304,607128.4607984278
5305,607185.6301158186
5306,607242.794027955
5307,607299.9525363634
5308,607357.1056425694
5309,607414.2533480979
5310,607471.3956544731
5311,607528.5325632186
5312,607585.664075857
5313,607642.7901939105
5314,607699.9109189003
5315,607757.026252347
5316,607814.1361957708
5317,607871.2407506906
5318,607928.339918625
5319,607985.4337010916
5320,608042.5220996076
5321,608099.6051156893
5322,608156.6827508523
5323,608213.7550066116
5324,608270.8218844814
5325,608327.8833859749
5326,608384.9395126052
5327,608441.9902658843
5328,608499.0356473236
5329,608556.0756584337
5330,608613.1103007244
5331,608670.1395757052
5332,608727.1634848843
5333,608784.18202977
5334,608841.1952118688
5335,608898.2030326877
5336,608955.205493732
5337,609012.2025965069
5338,609069.1943425165
5339,609126.1807332647
5340,609183.161770254
5341,609240.1374549869
5342,609297.1077889646
5343,609354.0727736881
5344,609411.0324106574
5345,609467.9867013718
5346,609524.9356473301
5347,609581.8792500303
5348,609638.8175109695
5349,609695.7504316443
5350,609752.6780135506
5351,609809.6002581837
5352,609866.5171670377
5353,609923.4287416069
5354,609980.334983384
5355,610037.2358938615
5356,610094.131474531
5357,610151.0217268836
5358,610207.9066524096
5359,610264.7862525984
5360,610321.6605289392
5361,610378.52948292
5362,610435.3931160285
5363,610492.2514297512
5364,610549.1044255744
5365,610605.9521049837
5366,610662.7944694635
5367,610719.6315204982
5368,610776.463259571
5369,610833.2896881645
5370,610890.1108077609
5371,610946.9266198411
5372,611003.7371258863
5373,611060.5423273758
5374,611117.3422257891
5375,611174.1368226048
5376,611230.9261193005
5377,611287.7101173538
5378,611344.4888182408
5379,611401.2622234373
5380,611458.0303344184
5381,611514.7931526589
5382,611571.550679632
5383,611628.3029168111
5384,611685.0498656685
5385,611741.7915276757
5386,611798.5279043039
5387,611855.2589970233
5388,611911.9848073035
5389,611968.7053366137
5390,612025.420586422
5391,612082.1305581959
5392,612138.8352534024
5393,612195.5346735077
5394,612252.2288199774
5395,612308.9176942762
5396,612365.6012978686
5397,612422.279632218
5398,612478.952698787
5399,612535.6204990381
5400,612592.2830344326
5401,612648.9403064311
5402,612705.5923164942
5403,612762.2390660811
5404,612818.8805566505
5405,612875.5167896606
5406,612932.1477665688
5407,612988.7734888318
5408,613045.3939579058
5409,613102.0091752462
5410,613158.6191423078
5411,613215.2238605444
5412,613271.8233314096
5413,613328.417556356
5414,613385.0065368359
5415,613441.5902743003
5416,613498.1687702003
5417,613554.7420259857
5418,613611.3100431059
5419,613667.8728230096
5420,613724.430367145
5421,613780.9826769592
5422,613837.5297538991
5423,613894.0715994107
5424,613950.6082149392
5425,614007.1396019296
5426,614063.6657618256
5427,614120.186696071
5428,614176.702406108
5429,614233.2128933789
5430,614289.7181593252
5431,614346.2182053875
5432,614402.7130330057
5433,614459.2026436194
5434,614515.6870386672
5435,614572.1662195872
5436,614628.6401878168
5437,614685.1089447929
5438,614741.5724919513
5439,614798.0308307275
5440,614854.4839625563
5441,614910.931888872
5442,614967.3746111077
5443,615023.8121306965
5444,615080.2444490703
5445,615136.6715676608
5446,615193.0934878985
5447,615249.5102112137
5448,615305.9217390359
5449,615362.328072794
5450,615418.7292139162
5451,615475.1251638299
5452,615531.5159239622
5453,615587.901495739
5454,615644.2818805862
5455,615700.6570799287
5456,615757.0270951905
5457,615813.3919277953
5458,615869.7515791662
5459,615926.1060507254
5460,615982.4553438947
5461,616038.7994600948
5462,616095.1384007464
5463,616151.472167269
5464,616207.8007610817
5465,616264.124183603
5466,616320.4424362506
5467,616376.7555204416
5468,616433.0634375925
5469,616489.3661891189
5470,616545.6637764364
5471,616601.956200959
5472,616658.243464101
5473,616714.5255672755
5474,616770.802511895
5475,616827.0742993717
5476,616883.3409311164
5477,616939.6024085403
5478,616995.858733053
5479,617052.1099060641
5480,617108.3559289821
5481,617164.5968032154
5482,617220.8325301714
5483,617277.0631112566
5484,617333.2885478772
5485,617389.5088414389
5486,617445.7239933467
5487,617501.9340050044
5488,617558.1388778159
5489,617614.3386131842
5490,617670.5332125113
5491,617726.7226771992
5492,617782.9070086487
5493,617839.0862082605
5494,617895.260277434
5495,617951.4292175686
5496,618007.5930300627
5497,618063.7517163141
5498,618119.9052777202
5499,618176.0537156773
5500,618232.1970315817
5501,618288.3352268283
5502,618344.4683028121
5503,618400.596260927
5504,618456.7191025666
5505,618512.8368291234
5506,618568.9494419898
5507,618625.0569425571
5508,618681.1593322165
5509,618737.2566123578
5510,618793.348784371
5511,618849.4358496451
5512,618905.5178095682
5513,618961.5946655282
5514,619017.6664189121
5515,619073.7330711065
5516,619129.7946234972
5517,619185.8510774695
5518,619241.9024344078
5519,619297.9486956963
5520,619353.9898627182
5521,619410.025936856
5522,619466.0569194922
5523,619522.0828120081
5524,619578.1036157844
5525,619634.1193322017
5526,619690.1299626391
5527,619746.1355084757
5528,619802.13597109
5529,619858.1313518597
5530,619914.1216521617
5531,619970.1068733727
5532,620026.0870168684
5533,620082.0620840241
5534,620138.0320762143
5535,620193.9969948131
5536,620249.9568411938
5537,620305.9116167291
5538,620361.8613227913
5539,620417.8059607518
5540,620473.7455319815
5541,620529.6800378506
5542,620585.609479729
5543,620641.5338589853
5544,620697.4531769882
5545,620753.3674351054
5546,620809.2766347042
5547,620865.1807771511
5548,620921.079863812
5549,620976.9738960525
5550,621032.8628752369
5551,621088.7468027296
5552,621144.6256798939
5553,621200.4995080928
5554,621256.3682886886
5555,621312.2320230429
5556,621368.0907125167
5557,621423.9443584704
5558,621479.7929622639
5559,621535.6365252564
5560,621591.4750488065
5561,621647.3085342721
5562,621703.1369830107
5563,621758.9603963789
5564,621814.7787757328
5565,621870.5921224284
5566,621926.40043782
5567,621982.2037232623
5568,622038.0019801089
5569,622093.795209713
5570,622149.5834134272
5571,622205.3665926032
5572,622261.1447485922
5573,622316.9178827452
5574,622372.6859964118
5575,622428.4490909419
5576,622484.2071676843
5577,622539.9602279873
5578,622595.7082731982
5579,622651.4513046645
5580,622707.1893237323
5581,622762.9223317476
5582,622818.6503300557
5583,622874.3733200013
5584,622930.0913029283
5585,622985.80428018
5586,623041.5122530995
5587,623097.215223029
5588,623152.91319131
5589,623208.6061592835
5590,623264.2941282903
5591,623319.9770996697
5592,623375.6550747615
5593,623431.3280549038
5594,623486.996041435
5595,623542.6590356925
5596,623598.317039013
5597,623653.970052733
5598,623709.6180781878
5599,623765.2611167127
5600,623820.8991696421
5601,623876.53223831
5602,623932.1603240492
5603,623987.7834281931
5604,624043.4015520732
5605,624099.0146970211
5606,624154.6228643679
5607,624210.2260554438
5608,624265.8242715783
5609,624321.4175141008
5610,624377.0057843397
5611,624432.5890836229
5612,624488.1674132779
5613,624543.7407746312
5614,624599.3091690091
5615,624654.872597737
5616,624710.4310621402
5617,624765.9845635428
5618,624821.5331032687
5619,624877.076682641
5620,624932.6153029826
5621,624988.1489656153
5622,625043.6776718606
5623,625099.2014230393
5624,625154.7202204717
5625,625210.2340654775
5626,625265.7429593758
5627,625321.2469034852
5628,625376.7458991233
5629,625432.2399476079
5630,625487.7290502554
5631,625543.213208382
5632,625598.6924233035
5633,625654.1666963347
5634,625709.63602879
5635,625765.1004219834
5636,625820.5598772281
5637,625876.0143958367
5638,625931.4639791213
5639,625986.9086283933
5640,626042.348344964
5641,626097.7831301433
5642,626153.2129852412
5643,626208.6379115669
5644,626264.057910429
5645,626319.4729831354
5646,626374.8831309935
5647,626430.2883553103
5648,626485.688657392
5649,626541.0840385447
5650,626596.4745000729
5651,626651.8600432815
5652,626707.2406694744
5653,626762.6163799551
5654,626817.9871760263
5655,626873.3530589903
5656,626928.7140301487
5657,626984.0700908029
5658,627039.4212422529
5659,627094.767485799
5660,627150.1088227406
5661,627205.4452543764
5662,627260.7767820046
5663,627316.1034069229
5664,627371.4251304284
5665,627426.7419538174
5666,627482.0538783863
5667,627537.3609054299
5668,627592.6630362433
5669,627647.9602721209
5670,627703.2526143561
5671,627758.5400642419
5672,627813.8226230708
5673,627869.1002921351
5674,627924.373072726
5675,627979.6409661341
5676,628034.9039736497
5677,628090.1620965629
5678,628145.4153361622
5679,628200.6636937364
5680,628255.9071705736
5681,628311.1457679609
5682,628366.3794871853
5683,628421.608329533
5684,628476.8322962899
5685,628532.0513887408
5686,628587.2656081705
5687,628642.4749558631
5688,628697.6794331018
5689,628752.8790411697
5690,628808.0737813488
5691,628863.2636549211
5692,628918.4486631678
5693,628973.6288073694
5694,629028.8040888059
5695,629083.974508757
5696,629139.1400685018
5697,629194.3007693181
5698,629249.4566124841
5699,629304.607599277
5700,629359.7537309736
5701,629414.8950088498
5702,629470.0314341815
5703,629525.1630082435
5704,629580.2897323102
5705,629635.4116076556
5706,629690.5286355532
5707,629745.6408172754
5708,629800.7481540947
5709,629855.8506472829
5710,629910.9482981107
5711,629966.0411078489
5712,630021.1290777676
5713,630076.2122091361
5714,630131.2905032233
5715,630186.3639612976
5716,630241.4325846267
5717,630296.496374478
5718,630351.5553321178
5719,630406.6094588126
5720,630461.6587558279
5721,630516.7032244286
5722,630571.7428658791
5723,630626.7776814434
5724,630681.807672385
5725,630736.8328399664
5726,630791.8531854502
5727,630846.8687100977
5728,630901.8794151705
5729,630956.8853019289
5730,631011.8863716328
5731,631066.8826255421
5732,631121.8740649157
5733,631176.8606910118
5734,631231.8425050882
5735,631286.8195084024
5736,631341.7917022111
5737,631396.7590877704
5738,631451.7216663363
5739,631506.6794391635
5740,631561.6324075069
5741,631616.5805726203
5742,631671.5239357572
5743,631726.4624981706
5744,631781.3962611129
5745,631836.325225836
5746,631891.249393591
5747,631946.1687656287
5748,632001.0833431996
5749,632055.9931275529
5750,632110.8981199381
5751,632165.7983216036
5752,632220.6937337974
5753,632275.5843577671
5754,632330.4701947598
5755,632385.3512460216
5756,632440.2275127984
5757,632495.0989963358
5758,632549.9656978783
5759,632604.8276186703
5760,632659.6847599555
5761,632714.5371229771
5762,632769.3847089775
5763,632824.227519199
5764,632879.0655548832
5765,632933.898817271
5766,632988.7273076029
5767,633043.5510271187
5768,633098.3699770581
5769,633153.1841586597
5770,633207.9935731619
5771,633262.7982218026
5772,633317.598105819
5773,633372.3932264476
5774,633427.1835849248
5775,633481.9691824863
5776,633536.7500203671
5777,633591.5260998018
5778,633646.2974220243
5779,633701.0639882684
5780,633755.8257997668
5781,633810.5828577522
5782,633865.3351634563
5783,633920.0827181105
5784,633974.8255229458
5785,634029.5635791925
5786,634084.2968880802
5787,634139.0254508381
5788,634193.7492686952
5789,634248.4683428797
5790,634303.1826746189
5791,634357.8922651403
5792,634412.5971156702
5793,634467.2972274349
5794,634521.9926016598
5795,634576.68323957
5796,634631.3691423901
5797,634686.0503113437
5798,634740.7267476545
5799,634795.3984525454
5800,634850.0654272386
5801,634904.7276729562
5802,634959.3851909193
5803,635014.0379823489
5804,635068.686048465
5805,635123.3293904875
5806,635177.9680096357
5807,635232.6019071281
5808,635287.2310841832
5809,635341.8555420181
5810,635396.4752818504
5811,635451.0903048965
5812,635505.7006123726
5813,635560.3062054941
5814,635614.907085476
5815,635669.503253533
5816,635724.094710879
5817,635778.6814587275
5818,635833.2634982911
5819,635887.8408307828
5820,635942.4134574141
5821,635996.9813793966
5822,636051.5445979409
5823,636106.1031142576
5824,636160.6569295563
5825,636215.2060450463
5826,636269.7504619367
5827,636324.2901814355
5828,636378.8252047504
5829,636433.3555330889
5830,636487.8811676573
5831,636542.4021096622
5832,636596.9183603091
5833,636651.429920803
5834,636705.9367923489
5835,636760.4389761506
5836,636814.9364734117
5837,636869.4292853356
5838,636923.9174131247
5839,636978.4008579811
5840,637032.8796211062
5841,637087.3537037013
5842,637141.8231069667
5843,637196.2878321025
5844,637250.7478803081
5845,637305.2032527827
5846,637359.6539507245
5847,637414.0999753317
5848,637468.5413278016
5849,637522.9780093312
5850,637577.4100211168
5851,637631.8373643545
5852,637686.2600402397
5853,637740.6780499669
5854,637795.091394731
5855,637849.5000757256
5856,637903.904094144
5857,637958.3034511792
5858,638012.6981480236
5859,638067.0881858688
5860,638121.4735659063
5861,638175.8542893268
5862,638230.2303573207
5863,638284.6017710777
5864,638338.9685317874
5865,638393.3306406381
5866,638447.6880988184
5867,638502.040907516
5868,638556.3890679182
5869,638610.7325812118
5870,638665.0714485829
5871,638719.4056712175
5872,638773.7352503004
5873,638828.0601870168
5874,638882.3804825508
5875,638936.696138086
5876,638991.0071548057
5877,639045.3135338927
5878,639099.6152765293
5879,639153.9123838971
5880,639208.2048571772
5881,639262.4926975506
5882,639316.7759061971
5883,639371.0544842969
5884,639425.328433029
5885,639479.597753572
5886,639533.8624471041
5887,639588.1225148033
5888,639642.3779578466
5889,639696.6287774108
5890,639750.8749746719
5891,639805.1165508059
5892,639859.3535069878
5893,639913.5858443923
5894,639967.8135641939
5895,640022.036667566
5896,640076.2551556821
5897,640130.4690297147
5898,640184.678290836
5899,640238.882940218
5900,640293.0829790317
5901,640347.278408448
5902,640401.4692296368
5903,640455.6554437682
5904,640509.8370520115
5905,640564.0140555352
5906,640618.1864555078
5907,640672.3542530969
5908,640726.5174494697
5909,640780.676045793
5910,640834.8300432333
5911,640888.9794429563
5912,640943.1242461272
5913,640997.2644539109
5914,641051.4000674717
